player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Jony,es ESP,"MF,FW",Osasuna,29,1991,22.0,9.0,871.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,0.7,0.7,2.3,0.07,0.24,0.31,0.07,0.31,9.7,11.0,4.0,0.0,36.4,1.14,0.41,0.0,0.0,0.06,-0.7,-0.7,231.0,397.0,58.2,4799.0,2227.0,96.0,133.0,72.2,82.0,134.0,61.2,51.0,108.0,47.2,-0.3,22.0,22.0,33.0,14.0,51.0,359.0,38.0,6.0,2.0,60.0,27.0,53.0,10.0,4.0,4.0,0.0,208.0,73.0,116.0,298.0,50.0,21.0,21.0,1.0,1.0,15.0,10.0,30.0,42.0,4.34,30.0,4.0,5.0,0.0,2.0,3.0,0.31,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,3.0,2.0,3.0,14.0,21.4,11.0,119.0,31.0,26.1,22.0,53.0,44.0,8.0,0.0,0.0,8.0,11.0,3.0,0.0,521.0,5.0,45.0,220.0,297.0,25.0,484.0,17.0,41.0,41.5,21.0,3.0,373.0,1605.0,978.0,52.0,15.0,6.0,506.0,376.0,74.3,30.0,29.0,0.0,10.0,8.0,1.0,0.0,0.0,0.0,69.0,8.0,8.0,50.0
Joan Jordán,es ESP,MF,Sevilla,26,1994,35.0,28.0,2406.0,1.0,6.0,0.0,0.0,8.0,1.0,0.04,0.22,0.26,0.04,0.26,1.5,1.5,2.8,0.05,0.11,0.16,0.05,0.16,26.7,23.0,4.0,5.0,17.4,0.86,0.15,0.04,0.25,0.06,-0.5,-0.5,1776.0,2025.0,87.7,36128.0,7596.0,713.0,782.0,91.2,717.0,790.0,90.8,318.0,399.0,79.7,3.2,39.0,164.0,33.0,9.0,136.0,1902.0,123.0,77.0,4.0,312.0,124.0,30.0,31.0,3.0,10.0,1.0,1487.0,210.0,328.0,237.0,1697.0,57.0,12.0,7.0,3.0,28.0,35.0,25.0,73.0,2.73,58.0,11.0,2.0,1.0,0.0,8.0,0.3,7.0,1.0,0.0,0.0,0.0,0.0,50.0,28.0,15.0,28.0,7.0,18.0,78.0,23.1,60.0,480.0,128.0,26.7,113.0,290.0,77.0,28.0,1.0,0.0,27.0,19.0,35.0,1.0,2252.0,60.0,474.0,1348.0,528.0,35.0,2138.0,37.0,44.0,84.1,38.0,1.0,1539.0,6269.0,3004.0,131.0,33.0,5.0,1871.0,1741.0,93.1,26.0,26.0,1.0,54.0,42.0,0.0,0.0,0.0,0.0,241.0,18.0,21.0,46.2
Josan,es ESP,"MF,DF",Elche,30,1989,33.0,24.0,1926.0,4.0,2.0,0.0,0.0,3.0,0.0,0.19,0.09,0.28,0.19,0.28,1.7,1.7,1.6,0.08,0.07,0.15,0.08,0.15,21.4,15.0,8.0,0.0,53.3,0.7,0.37,0.27,0.5,0.11,2.3,2.3,608.0,812.0,74.9,10333.0,3453.0,319.0,369.0,86.4,224.0,279.0,80.3,57.0,119.0,47.9,0.4,16.0,29.0,15.0,11.0,48.0,709.0,103.0,12.0,1.0,137.0,21.0,67.0,16.0,6.0,6.0,1.0,524.0,139.0,149.0,95.0,602.0,29.0,75.0,2.0,4.0,16.0,20.0,38.0,30.0,1.4,19.0,7.0,1.0,0.0,2.0,3.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,40.0,26.0,26.0,14.0,0.0,10.0,36.0,27.8,26.0,282.0,67.0,23.8,122.0,111.0,49.0,35.0,2.0,0.0,33.0,21.0,28.0,1.0,1058.0,46.0,321.0,495.0,331.0,29.0,960.0,40.0,75.0,53.3,43.0,3.0,716.0,4459.0,2684.0,119.0,37.0,11.0,832.0,686.0,82.5,31.0,41.0,0.0,23.0,29.0,1.0,0.0,0.0,0.0,145.0,13.0,8.0,61.9
Willian José,br BRA,FW,Real Sociedad,28,1991,13.0,8.0,689.0,3.0,1.0,0.0,1.0,0.0,0.0,0.39,0.13,0.52,0.39,0.52,4.3,3.5,0.9,0.56,0.11,0.67,0.46,0.58,7.7,13.0,8.0,0.0,61.5,1.7,1.04,0.23,0.38,0.27,-1.3,-0.5,186.0,241.0,77.2,3585.0,710.0,81.0,106.0,76.4,69.0,78.0,88.5,28.0,36.0,77.8,0.1,7.0,12.0,6.0,1.0,19.0,221.0,20.0,1.0,2.0,72.0,18.0,3.0,0.0,0.0,0.0,0.0,152.0,52.0,37.0,18.0,202.0,7.0,2.0,4.0,3.0,3.0,9.0,8.0,12.0,1.57,8.0,0.0,0.0,3.0,1.0,1.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,2.0,4.0,50.0,2.0,100.0,35.0,35.0,3.0,37.0,60.0,5.0,1.0,0.0,4.0,1.0,5.0,0.0,295.0,8.0,27.0,154.0,128.0,31.0,275.0,4.0,4.0,100.0,4.0,0.0,200.0,863.0,289.0,13.0,6.0,0.0,379.0,235.0,62.0,16.0,10.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,27.0,12.0,18.0,40.0
Joselu,es ESP,FW,Alavés,30,1990,37.0,34.0,3026.0,11.0,3.0,2.0,4.0,1.0,0.0,0.33,0.09,0.42,0.27,0.36,13.7,10.6,3.0,0.41,0.09,0.5,0.32,0.41,33.6,89.0,30.0,3.0,33.7,2.65,0.89,0.1,0.3,0.12,-2.7,-1.6,611.0,1027.0,59.5,10097.0,2600.0,343.0,515.0,66.6,181.0,316.0,57.3,71.0,137.0,51.8,0.0,26.0,66.0,16.0,3.0,82.0,1005.0,22.0,0.0,5.0,434.0,24.0,23.0,0.0,0.0,0.0,0.0,410.0,336.0,281.0,151.0,468.0,148.0,4.0,30.0,4.0,20.0,34.0,37.0,58.0,1.73,37.0,0.0,5.0,6.0,7.0,7.0,0.21,3.0,0.0,1.0,0.0,1.0,0.0,29.0,21.0,10.0,16.0,3.0,7.0,28.0,25.0,21.0,560.0,131.0,23.4,52.0,275.0,233.0,37.0,6.0,0.0,31.0,17.0,56.0,0.0,1486.0,57.0,155.0,800.0,565.0,155.0,1458.0,30.0,65.0,46.2,35.0,3.0,711.0,2140.0,737.0,42.0,12.0,11.0,1777.0,1129.0,63.5,77.0,50.0,0.0,43.0,74.0,14.0,1.0,0.0,0.0,161.0,261.0,136.0,65.7
Josema,es ESP,DF,Elche,24,1996,29.0,21.0,1966.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,0.3,0.3,0.6,0.01,0.03,0.04,0.01,0.04,21.8,6.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.05,-0.3,-0.3,784.0,1016.0,77.2,15253.0,6075.0,312.0,352.0,88.6,361.0,440.0,82.0,102.0,196.0,52.0,0.4,6.0,43.0,8.0,6.0,35.0,884.0,132.0,28.0,0.0,132.0,35.0,22.0,0.0,0.0,0.0,0.0,610.0,140.0,266.0,791.0,56.0,42.0,104.0,2.0,0.0,22.0,17.0,22.0,14.0,0.64,9.0,4.0,0.0,1.0,0.0,1.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,49.0,29.0,37.0,12.0,0.0,7.0,18.0,38.9,11.0,241.0,83.0,34.4,160.0,68.0,13.0,42.0,10.0,0.0,32.0,34.0,98.0,0.0,1246.0,138.0,623.0,549.0,139.0,6.0,1118.0,8.0,11.0,72.7,8.0,0.0,679.0,3583.0,2151.0,57.0,17.0,0.0,773.0,736.0,95.2,7.0,6.0,0.0,22.0,18.0,1.0,0.0,0.0,0.0,149.0,37.0,31.0,54.4
Jota,es ESP,MF,Alavés,29,1991,23.0,18.0,1398.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.13,0.13,0.0,0.13,0.9,0.9,1.9,0.06,0.12,0.18,0.06,0.18,15.5,16.0,2.0,0.0,12.5,1.03,0.13,0.0,0.0,0.06,-0.9,-0.9,369.0,499.0,73.9,6969.0,2128.0,173.0,201.0,86.1,137.0,167.0,82.0,52.0,109.0,47.7,0.1,16.0,37.0,18.0,4.0,49.0,446.0,53.0,26.0,3.0,108.0,24.0,22.0,16.0,6.0,7.0,0.0,329.0,53.0,117.0,430.0,42.0,17.0,2.0,0.0,3.0,11.0,19.0,12.0,27.0,1.74,15.0,8.0,2.0,1.0,0.0,2.0,0.13,1.0,0.0,0.0,1.0,0.0,0.0,23.0,14.0,8.0,10.0,5.0,4.0,24.0,16.7,20.0,306.0,73.0,23.9,78.0,157.0,71.0,16.0,0.0,0.0,16.0,16.0,11.0,0.0,646.0,15.0,120.0,380.0,208.0,15.0,596.0,22.0,45.0,48.9,27.0,3.0,469.0,2722.0,1462.0,60.0,25.0,3.0,547.0,414.0,75.7,23.0,21.0,1.0,18.0,4.0,2.0,0.0,0.0,0.0,107.0,9.0,18.0,33.3
Jota,pt POR,"MF,FW",Valladolid,21,1999,17.0,7.0,668.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,0.13,0.13,1.1,1.1,0.2,0.14,0.02,0.17,0.14,0.17,7.4,12.0,6.0,0.0,50.0,1.62,0.81,0.08,0.17,0.09,-0.1,-0.1,159.0,218.0,72.9,2514.0,449.0,91.0,107.0,85.0,49.0,63.0,77.8,13.0,31.0,41.9,-0.2,2.0,7.0,1.0,0.0,10.0,211.0,7.0,1.0,0.0,28.0,7.0,18.0,4.0,1.0,1.0,0.0,144.0,40.0,34.0,53.0,148.0,9.0,1.0,5.0,1.0,4.0,10.0,10.0,13.0,1.75,8.0,0.0,1.0,2.0,1.0,2.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,3.0,6.0,3.0,4.0,7.0,57.1,3.0,84.0,20.0,23.8,11.0,50.0,23.0,8.0,0.0,0.0,8.0,5.0,2.0,1.0,296.0,4.0,44.0,143.0,136.0,18.0,289.0,17.0,25.0,68.0,17.0,1.0,222.0,1314.0,692.0,30.0,13.0,6.0,289.0,205.0,70.9,15.0,8.0,0.0,7.0,9.0,1.0,0.0,0.0,0.0,44.0,3.0,10.0,23.1
Luka Jović,rs SRB,"FW,MF",Real Madrid,22,1997,4.0,2.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.1,0.67,0.08,0.75,0.67,0.75,1.7,6.0,1.0,0.0,16.7,3.62,0.6,0.0,0.0,0.19,-1.1,-1.1,34.0,41.0,82.9,475.0,43.0,22.0,23.0,95.7,9.0,13.0,69.2,2.0,2.0,100.0,-0.1,2.0,1.0,0.0,0.0,0.0,38.0,3.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,10.0,4.0,6.0,33.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.42,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,13.3,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,4.0,21.0,29.0,12.0,49.0,1.0,1.0,100.0,1.0,0.0,23.0,89.0,49.0,3.0,2.0,2.0,65.0,41.0,63.1,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,7.0,3.0,4.0,42.9
Juanmi,es ESP,"FW,MF",Betis,27,1993,16.0,5.0,604.0,2.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.3,0.3,0.3,3.0,3.0,0.1,0.45,0.01,0.46,0.45,0.46,6.7,14.0,5.0,0.0,35.7,2.09,0.75,0.14,0.4,0.21,-1.0,-1.0,112.0,144.0,77.8,1461.0,262.0,76.0,91.0,83.5,25.0,30.0,83.3,5.0,11.0,45.5,-0.1,3.0,2.0,2.0,0.0,3.0,136.0,8.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,30.0,17.0,25.0,98.0,6.0,4.0,2.0,0.0,1.0,2.0,6.0,7.0,1.04,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,2.0,4.0,5.0,5.0,16.0,31.3,11.0,134.0,39.0,29.1,21.0,63.0,50.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,203.0,4.0,27.0,103.0,81.0,27.0,196.0,4.0,12.0,33.3,4.0,0.0,127.0,540.0,270.0,12.0,3.0,3.0,249.0,146.0,58.6,10.0,9.0,0.0,13.0,3.0,7.0,0.0,0.0,0.0,29.0,11.0,16.0,40.7
Vinicius Júnior,br BRA,FW,Real Madrid,20,2000,35.0,22.0,1969.0,3.0,3.0,0.0,0.0,3.0,0.0,0.14,0.14,0.27,0.14,0.27,6.5,6.5,3.1,0.3,0.14,0.44,0.3,0.44,21.9,42.0,13.0,0.0,31.0,1.92,0.59,0.07,0.23,0.16,-3.5,-3.5,678.0,822.0,82.5,9564.0,2055.0,435.0,474.0,91.8,200.0,246.0,81.3,29.0,52.0,55.8,-0.1,31.0,19.0,31.0,9.0,49.0,806.0,16.0,2.0,3.0,127.0,11.0,47.0,1.0,0.0,0.0,0.0,671.0,84.0,67.0,87.0,699.0,12.0,12.0,11.0,3.0,10.0,13.0,33.0,70.0,3.2,51.0,0.0,9.0,4.0,5.0,9.0,0.41,4.0,0.0,1.0,2.0,2.0,0.0,34.0,24.0,15.0,9.0,10.0,9.0,45.0,20.0,36.0,445.0,119.0,26.7,109.0,175.0,161.0,40.0,2.0,0.0,38.0,8.0,7.0,0.0,1172.0,9.0,136.0,450.0,726.0,149.0,1158.0,60.0,110.0,54.5,63.0,6.0,984.0,5951.0,4118.0,201.0,79.0,40.0,1203.0,939.0,78.1,64.0,46.0,0.0,27.0,54.0,8.0,1.0,1.0,0.0,111.0,6.0,18.0,25.0
Jens Jønsson,dk DEN,MF,Cádiz,27,1993,35.0,33.0,2615.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.7,0.03,0.06,0.09,0.03,0.09,29.1,15.0,2.0,0.0,13.3,0.52,0.07,0.0,0.0,0.05,-0.8,-0.8,536.0,700.0,76.6,9604.0,2290.0,254.0,306.0,83.0,215.0,275.0,78.2,58.0,101.0,57.4,-1.7,11.0,35.0,6.0,0.0,46.0,683.0,17.0,16.0,1.0,141.0,12.0,3.0,0.0,0.0,0.0,0.0,432.0,106.0,162.0,74.0,520.0,56.0,1.0,11.0,4.0,13.0,12.0,8.0,27.0,0.93,23.0,0.0,0.0,2.0,2.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,56.0,41.0,29.0,24.0,3.0,17.0,44.0,38.6,27.0,480.0,143.0,29.8,179.0,249.0,52.0,52.0,9.0,0.0,43.0,47.0,51.0,0.0,957.0,70.0,297.0,553.0,149.0,17.0,942.0,14.0,17.0,82.4,14.0,0.0,458.0,2597.0,978.0,30.0,13.0,2.0,514.0,436.0,84.8,15.0,9.0,0.0,34.0,25.0,0.0,0.0,1.0,0.0,264.0,52.0,33.0,61.2
Damian Kądzior,pl POL,"FW,MF",Eibar,28,1992,6.0,2.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.01,0.06,0.05,0.06,2.2,5.0,1.0,1.0,20.0,2.31,0.46,0.0,0.0,0.02,-0.1,-0.1,44.0,76.0,57.9,709.0,214.0,26.0,29.0,89.7,12.0,19.0,63.2,5.0,22.0,22.7,0.0,1.0,2.0,1.0,1.0,3.0,59.0,17.0,6.0,0.0,12.0,8.0,13.0,10.0,2.0,6.0,2.0,35.0,11.0,30.0,61.0,9.0,4.0,1.0,1.0,1.0,2.0,0.0,5.0,1.0,0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,16.7,5.0,34.0,8.0,23.5,4.0,15.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,0.0,7.0,23.0,64.0,4.0,75.0,4.0,4.0,100.0,4.0,0.0,61.0,200.0,80.0,6.0,2.0,0.0,81.0,54.0,66.7,1.0,5.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0
Lee Kangin,kr KOR,"FW,MF",Valencia,19,2001,24.0,15.0,1262.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.29,0.29,0.0,0.29,1.2,1.2,2.5,0.09,0.18,0.27,0.09,0.27,14.0,25.0,7.0,5.0,28.0,1.78,0.5,0.0,0.0,0.05,-1.2,-1.2,442.0,545.0,81.1,8476.0,1953.0,209.0,229.0,91.3,162.0,187.0,86.6,64.0,111.0,57.7,1.5,20.0,47.0,17.0,1.0,63.0,480.0,65.0,20.0,5.0,112.0,34.0,14.0,25.0,9.0,8.0,1.0,365.0,73.0,107.0,479.0,29.0,16.0,8.0,5.0,3.0,10.0,14.0,10.0,48.0,3.42,38.0,3.0,5.0,2.0,0.0,5.0,0.36,4.0,1.0,0.0,0.0,0.0,0.0,18.0,13.0,9.0,5.0,4.0,5.0,32.0,15.6,27.0,321.0,73.0,22.7,59.0,171.0,91.0,10.0,0.0,0.0,10.0,2.0,1.0,0.0,691.0,5.0,76.0,392.0,280.0,20.0,629.0,38.0,47.0,80.9,40.0,2.0,526.0,2999.0,1396.0,85.0,28.0,7.0,687.0,512.0,74.5,22.0,28.0,0.0,14.0,42.0,2.0,0.0,0.0,0.0,77.0,8.0,28.0,22.2
Stephane Keller,cm CMR,DF,Alavés,18,2001,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,84.6,281.0,66.0,2.0,3.0,66.7,6.0,6.0,100.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,7.0,6.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,47.0,23.0,1.0,0.0,0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Kenedy,br BRA,"FW,MF",Granada,24,1996,28.0,18.0,1471.0,4.0,3.0,0.0,0.0,3.0,0.0,0.24,0.18,0.43,0.24,0.43,2.1,2.1,2.6,0.13,0.16,0.29,0.13,0.29,16.3,36.0,12.0,7.0,33.3,2.2,0.73,0.11,0.33,0.06,1.9,1.9,211.0,330.0,63.9,3853.0,1483.0,105.0,125.0,84.0,65.0,99.0,65.7,32.0,84.0,38.1,0.4,17.0,18.0,11.0,5.0,23.0,279.0,51.0,18.0,1.0,52.0,19.0,33.0,27.0,14.0,8.0,1.0,179.0,58.0,93.0,246.0,45.0,14.0,6.0,9.0,2.0,9.0,11.0,13.0,35.0,2.14,15.0,6.0,7.0,2.0,3.0,5.0,0.31,2.0,1.0,1.0,0.0,0.0,0.0,28.0,18.0,15.0,8.0,5.0,4.0,25.0,16.0,21.0,259.0,64.0,24.7,81.0,96.0,82.0,32.0,4.0,0.0,28.0,21.0,16.0,1.0,581.0,16.0,112.0,234.0,284.0,31.0,529.0,37.0,70.0,52.9,37.0,5.0,379.0,1922.0,1059.0,47.0,15.0,7.0,502.0,312.0,62.2,41.0,38.0,0.0,32.0,22.0,1.0,0.0,1.0,0.0,109.0,13.0,24.0,35.1
Kike,es ESP,FW,Eibar,30,1989,37.0,36.0,3087.0,12.0,2.0,0.0,0.0,4.0,1.0,0.35,0.06,0.41,0.35,0.41,10.4,10.4,2.1,0.3,0.06,0.37,0.3,0.37,34.3,88.0,34.0,1.0,38.6,2.57,0.99,0.14,0.35,0.12,1.6,1.6,624.0,923.0,67.6,8947.0,1137.0,374.0,473.0,79.1,177.0,276.0,64.1,38.0,88.0,43.2,-0.1,25.0,30.0,10.0,5.0,31.0,875.0,48.0,0.0,1.0,325.0,20.0,31.0,1.0,0.0,1.0,0.0,489.0,226.0,208.0,216.0,456.0,78.0,2.0,40.0,5.0,24.0,25.0,46.0,67.0,1.95,39.0,0.0,7.0,6.0,14.0,6.0,0.17,2.0,0.0,3.0,0.0,0.0,0.0,26.0,22.0,7.0,11.0,8.0,3.0,25.0,12.0,22.0,556.0,178.0,32.0,32.0,209.0,315.0,35.0,4.0,0.0,31.0,8.0,26.0,0.0,1407.0,30.0,73.0,640.0,766.0,174.0,1358.0,39.0,68.0,57.4,42.0,4.0,872.0,3830.0,1307.0,80.0,29.0,13.0,2092.0,1086.0,51.9,144.0,58.0,1.0,69.0,92.0,15.0,1.0,0.0,0.0,149.0,173.0,231.0,42.8
Giorgi Kochorashvili,ge GEO,MF,Levante,21,1999,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.18,0.03,0.18,0.3,1.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,0.01,0.0,0.0,6.0,12.0,50.0,79.0,21.0,4.0,5.0,80.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,50.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,7.0,9.0,0.0,15.0,1.0,1.0,100.0,1.0,0.0,12.0,36.0,14.0,2.0,0.0,0.0,18.0,13.0,72.2,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Kenan Kodro,ba BIH,"FW,MF",Athletic Club,26,1993,3.0,0.0,44.0,1.0,0.0,1.0,1.0,1.0,0.0,2.05,0.0,2.05,0.0,0.0,0.8,0.0,0.0,1.6,0.0,1.6,0.04,0.04,0.5,1.0,1.0,0.0,100.0,2.05,2.05,0.0,0.0,0.02,0.2,0.0,6.0,8.0,75.0,124.0,0.0,3.0,3.0,100.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.09,0.0,0.0,0.0,1.0,1.0,2.0,4.09,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,11.1,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,4.0,7.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,8.0,44.0,30.0,1.0,0.0,0.0,18.0,12.0,66.7,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Kenan Kodro,ba BIH,"FW,MF",Valladolid,26,1993,14.0,4.0,459.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.1,0.21,0.03,0.24,0.21,0.24,5.1,7.0,1.0,0.0,14.3,1.37,0.2,0.0,0.0,0.16,-1.1,-1.1,82.0,114.0,71.9,1170.0,145.0,53.0,71.0,74.6,18.0,24.0,75.0,6.0,9.0,66.7,-0.1,4.0,3.0,0.0,0.0,2.0,104.0,10.0,0.0,0.0,43.0,4.0,0.0,0.0,0.0,0.0,0.0,69.0,20.0,25.0,10.0,78.0,7.0,2.0,1.0,1.0,6.0,3.0,3.0,7.0,1.37,5.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,59.0,11.0,18.6,6.0,19.0,34.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,162.0,5.0,11.0,92.0,64.0,17.0,152.0,3.0,10.0,30.0,4.0,0.0,97.0,447.0,142.0,10.0,2.0,3.0,276.0,121.0,43.8,7.0,9.0,0.0,8.0,6.0,2.0,1.0,0.0,0.0,16.0,22.0,29.0,43.1
