player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Mikkel Damsgaard,dk DEN,"MF,FW",Sampdoria,20,2000,35.0,18.0,1773.0,2.0,4.0,0.0,0.0,3.0,0.0,0.1,0.2,0.3,0.1,0.3,2.4,2.4,2.8,0.12,0.14,0.26,0.12,0.26,19.7,24.0,8.0,3.0,33.3,1.22,0.41,0.08,0.25,0.1,-0.4,-0.4,528.0,746.0,70.8,8486.0,2804.0,276.0,330.0,83.6,173.0,246.0,70.3,48.0,107.0,44.9,1.2,27.0,46.0,21.0,5.0,69.0,700.0,46.0,6.0,3.0,150.0,23.0,35.0,25.0,15.0,5.0,1.0,505.0,111.0,130.0,92.0,589.0,26.0,11.0,9.0,2.0,13.0,26.0,32.0,58.0,2.94,40.0,4.0,4.0,3.0,4.0,10.0,0.51,6.0,1.0,3.0,0.0,0.0,0.0,50.0,28.0,17.0,25.0,8.0,16.0,74.0,21.6,58.0,575.0,148.0,25.7,130.0,280.0,165.0,43.0,4.0,0.0,39.0,28.0,13.0,0.0,1048.0,18.0,162.0,486.0,477.0,65.0,1001.0,51.0,86.0,59.3,53.0,1.0,736.0,3487.0,2076.0,112.0,31.0,14.0,955.0,701.0,73.4,43.0,40.0,0.0,26.0,28.0,3.0,0.0,1.0,0.0,144.0,22.0,33.0,40.0
Danilo,br BRA,DF,Juventus,29,1991,34.0,32.0,2916.0,1.0,4.0,0.0,0.0,6.0,0.0,0.03,0.12,0.15,0.03,0.15,1.2,1.2,3.5,0.04,0.11,0.14,0.04,0.14,32.4,18.0,2.0,0.0,11.1,0.56,0.06,0.06,0.5,0.07,-0.2,-0.2,2194.0,2484.0,88.3,44151.0,13673.0,736.0,800.0,92.0,1137.0,1238.0,91.8,305.0,406.0,75.1,0.5,27.0,228.0,33.0,9.0,175.0,2286.0,198.0,43.0,3.0,217.0,42.0,28.0,2.0,1.0,0.0,0.0,1878.0,314.0,292.0,304.0,1955.0,44.0,152.0,13.0,5.0,31.0,51.0,33.0,60.0,1.85,57.0,1.0,1.0,1.0,0.0,5.0,0.15,5.0,0.0,0.0,0.0,0.0,0.0,60.0,37.0,39.0,13.0,8.0,24.0,59.0,40.7,35.0,249.0,80.0,32.1,134.0,85.0,30.0,54.0,13.0,0.0,41.0,44.0,82.0,0.0,2747.0,162.0,909.0,1577.0,416.0,24.0,2560.0,20.0,22.0,90.9,20.0,1.0,1879.0,8717.0,4927.0,199.0,43.0,5.0,2077.0,2025.0,97.5,13.0,12.0,0.0,25.0,20.0,2.0,0.0,1.0,0.0,268.0,34.0,18.0,65.4
Andrea Danzi,it ITA,"MF,DF",Hellas Verona,21,1999,2.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.05,0.07,0.03,0.07,1.2,1.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.03,0.0,0.0,25.0,39.0,64.1,441.0,160.0,9.0,13.0,69.2,11.0,16.0,68.8,3.0,5.0,60.0,-0.1,1.0,1.0,0.0,0.0,2.0,39.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,11.0,11.0,25.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,40.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,47.0,4.0,12.0,30.0,5.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,27.0,93.0,16.0,1.0,0.0,0.0,32.0,30.0,93.8,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,100.0
Ebrima Darboe,gm GAM,MF,Roma,19,2001,5.0,4.0,323.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.01,0.04,0.03,0.04,3.6,3.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.03,-0.1,-0.1,247.0,259.0,95.4,4844.0,1279.0,94.0,97.0,96.9,112.0,115.0,97.4,39.0,43.0,90.7,0.0,2.0,26.0,0.0,0.0,25.0,258.0,1.0,1.0,0.0,43.0,4.0,0.0,0.0,0.0,0.0,0.0,236.0,15.0,8.0,21.0,231.0,2.0,0.0,3.0,0.0,1.0,3.0,2.0,10.0,2.79,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,3.0,2.0,2.0,11.0,18.2,9.0,67.0,21.0,31.3,13.0,43.0,11.0,3.0,0.0,0.0,3.0,13.0,0.0,1.0,285.0,8.0,75.0,194.0,35.0,0.0,284.0,3.0,4.0,75.0,3.0,0.0,222.0,1049.0,534.0,19.0,2.0,0.0,221.0,215.0,97.3,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,42.0,2.0,4.0,33.3
Matteo Darmian,it ITA,DF,Parma,30,1989,3.0,2.0,208.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,100.0,78.0,1411.0,453.0,30.0,32.0,93.8,43.0,50.0,86.0,5.0,13.0,38.5,0.0,1.0,4.0,0.0,0.0,8.0,80.0,20.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,20.0,21.0,14.0,65.0,2.0,18.0,0.0,1.0,2.0,3.0,5.0,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,3.0,8.0,37.5,5.0,40.0,11.0,27.5,22.0,17.0,1.0,3.0,0.0,0.0,3.0,3.0,11.0,0.0,127.0,9.0,50.0,60.0,22.0,0.0,108.0,1.0,2.0,50.0,1.0,0.0,66.0,220.0,96.0,3.0,0.0,0.0,78.0,71.0,91.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,50.0
Matteo Darmian,it ITA,DF,Inter,30,1989,26.0,14.0,1160.0,3.0,3.0,0.0,0.0,4.0,0.0,0.23,0.23,0.47,0.23,0.47,1.2,1.2,1.5,0.1,0.12,0.21,0.1,0.21,12.9,9.0,5.0,0.0,55.6,0.7,0.39,0.33,0.6,0.14,1.8,1.8,421.0,520.0,81.0,7478.0,2566.0,179.0,206.0,86.9,192.0,223.0,86.1,42.0,69.0,60.9,1.5,11.0,18.0,13.0,8.0,32.0,418.0,102.0,8.0,0.0,74.0,5.0,28.0,0.0,0.0,0.0,0.0,325.0,117.0,78.0,108.0,296.0,9.0,94.0,1.0,4.0,7.0,12.0,18.0,25.0,1.94,19.0,1.0,1.0,0.0,2.0,4.0,0.31,3.0,0.0,0.0,0.0,1.0,0.0,26.0,13.0,14.0,4.0,8.0,10.0,25.0,40.0,15.0,176.0,45.0,25.6,66.0,61.0,49.0,15.0,1.0,0.0,14.0,16.0,30.0,0.0,637.0,39.0,199.0,220.0,243.0,30.0,540.0,2.0,10.0,20.0,2.0,0.0,360.0,1607.0,926.0,40.0,14.0,6.0,422.0,366.0,86.7,5.0,5.0,0.0,21.0,16.0,2.0,1.0,1.0,0.0,74.0,18.0,11.0,62.1
Paweł Dawidowicz,pl POL,DF,Hellas Verona,25,1995,30.0,22.0,1860.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.06,0.0,0.07,0.06,0.07,20.7,16.0,4.0,0.0,25.0,0.77,0.19,0.0,0.0,0.09,-1.3,-1.3,754.0,881.0,85.6,14132.0,4408.0,301.0,325.0,92.6,345.0,393.0,87.8,94.0,138.0,68.1,0.0,2.0,31.0,3.0,0.0,41.0,834.0,47.0,33.0,0.0,94.0,14.0,5.0,1.0,0.0,0.0,0.0,634.0,94.0,153.0,264.0,505.0,66.0,13.0,2.0,3.0,15.0,9.0,13.0,10.0,0.48,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,30.0,26.0,13.0,3.0,13.0,26.0,50.0,13.0,297.0,87.0,29.3,146.0,130.0,21.0,37.0,19.0,0.0,18.0,26.0,99.0,0.0,1100.0,139.0,552.0,496.0,115.0,20.0,1053.0,5.0,6.0,83.3,5.0,1.0,570.0,2873.0,1532.0,44.0,16.0,0.0,622.0,593.0,95.3,7.0,3.0,0.0,38.0,9.0,2.0,0.0,0.0,0.0,232.0,54.0,42.0,56.3
Sebastien De Maio,fr FRA,DF,Udinese,33,1987,15.0,9.0,853.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.03,0.0,0.03,0.03,0.03,9.5,5.0,1.0,0.0,20.0,0.53,0.11,0.0,0.0,0.06,-0.3,-0.3,317.0,368.0,86.1,6750.0,1811.0,86.0,94.0,91.5,166.0,181.0,91.7,62.0,88.0,70.5,0.0,0.0,6.0,1.0,0.0,14.0,351.0,17.0,16.0,0.0,43.0,2.0,1.0,0.0,0.0,0.0,0.0,258.0,41.0,69.0,40.0,277.0,32.0,1.0,1.0,1.0,8.0,0.0,2.0,3.0,0.32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,8.0,12.0,0.0,4.0,5.0,80.0,1.0,111.0,40.0,36.0,74.0,34.0,3.0,17.0,11.0,1.0,6.0,13.0,45.0,0.0,466.0,66.0,256.0,226.0,13.0,6.0,449.0,2.0,2.0,100.0,2.0,0.0,235.0,1421.0,683.0,8.0,2.0,0.0,253.0,242.0,95.7,1.0,1.0,0.0,11.0,3.0,3.0,0.0,0.0,0.0,104.0,24.0,19.0,55.8
Rodrigo De Paul,ar ARG,MF,Udinese,26,1994,36.0,36.0,3201.0,9.0,9.0,3.0,3.0,5.0,2.0,0.25,0.25,0.51,0.17,0.42,6.6,4.3,10.0,0.18,0.28,0.47,0.12,0.4,35.6,80.0,19.0,10.0,23.8,2.25,0.53,0.08,0.32,0.06,2.4,1.7,1532.0,2093.0,73.2,33733.0,11543.0,519.0,635.0,81.7,659.0,822.0,80.2,339.0,575.0,59.0,-1.0,89.0,182.0,97.0,20.0,264.0,1821.0,272.0,150.0,9.0,312.0,130.0,114.0,111.0,30.0,58.0,7.0,1318.0,268.0,507.0,42.0,2010.0,18.0,11.0,6.0,15.0,39.0,76.0,70.0,164.0,4.61,92.0,39.0,13.0,7.0,11.0,20.0,0.56,13.0,2.0,2.0,2.0,1.0,0.0,44.0,29.0,21.0,21.0,2.0,20.0,62.0,32.3,42.0,489.0,135.0,27.6,190.0,193.0,106.0,59.0,2.0,0.0,57.0,19.0,22.0,1.0,2579.0,27.0,432.0,1349.0,1099.0,64.0,2344.0,112.0,167.0,67.1,114.0,2.0,2006.0,13377.0,7911.0,335.0,145.0,14.0,2156.0,1905.0,88.4,68.0,78.0,1.0,35.0,125.0,1.0,0.0,1.0,0.0,267.0,6.0,13.0,31.6
Mattia De Sciglio,it ITA,DF,Juventus,27,1992,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.3,1.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.03,0.0,0.0,9.0,12.0,75.0,183.0,15.0,3.0,4.0,75.0,4.0,4.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,5.0,4.0,7.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,20.0,1.0,0.0,1.0,14.0,13.0,92.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo De Silvestri,it ITA,DF,Bologna,32,1988,29.0,25.0,2143.0,2.0,0.0,0.0,0.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08,2.3,2.3,0.9,0.1,0.04,0.13,0.1,0.13,23.8,12.0,7.0,0.0,58.3,0.5,0.29,0.17,0.29,0.19,-0.3,-0.3,953.0,1256.0,75.9,17779.0,8233.0,399.0,452.0,88.3,444.0,555.0,80.0,102.0,213.0,47.9,-0.9,12.0,86.0,19.0,6.0,85.0,1041.0,215.0,27.0,0.0,129.0,17.0,35.0,0.0,0.0,0.0,0.0,682.0,223.0,351.0,100.0,862.0,70.0,188.0,2.0,1.0,25.0,29.0,31.0,23.0,0.97,18.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,17.0,21.0,12.0,4.0,15.0,37.0,40.5,22.0,279.0,79.0,28.3,129.0,108.0,42.0,67.0,9.0,0.0,58.0,28.0,73.0,2.0,1500.0,97.0,537.0,735.0,308.0,27.0,1290.0,4.0,7.0,57.1,5.0,0.0,788.0,4223.0,1951.0,62.0,25.0,0.0,968.0,878.0,90.7,5.0,14.0,0.0,42.0,21.0,1.0,0.0,0.0,0.0,182.0,51.0,35.0,59.3
Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,29,1991,28.0,14.0,1336.0,3.0,3.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.2,0.4,2.8,2.8,1.3,0.19,0.09,0.28,0.19,0.28,14.8,22.0,9.0,0.0,40.9,1.48,0.61,0.14,0.33,0.13,0.2,0.2,373.0,426.0,87.6,5242.0,896.0,230.0,251.0,91.6,109.0,124.0,87.9,19.0,25.0,76.0,1.7,20.0,25.0,13.0,1.0,28.0,409.0,17.0,3.0,0.0,99.0,2.0,7.0,0.0,0.0,0.0,0.0,352.0,46.0,28.0,367.0,37.0,11.0,1.0,4.0,0.0,4.0,6.0,9.0,38.0,2.56,33.0,1.0,1.0,1.0,1.0,5.0,0.34,4.0,0.0,0.0,0.0,1.0,0.0,17.0,12.0,6.0,3.0,8.0,3.0,9.0,33.3,6.0,235.0,65.0,27.7,35.0,101.0,99.0,16.0,1.0,0.0,15.0,8.0,2.0,1.0,568.0,8.0,58.0,275.0,279.0,59.0,552.0,13.0,24.0,54.2,15.0,0.0,405.0,2319.0,1045.0,55.0,21.0,2.0,597.0,419.0,70.2,25.0,22.0,0.0,15.0,20.0,5.0,0.0,0.0,0.0,79.0,8.0,27.0,22.9
Alessandro Deiola,it ITA,MF,Spezia,24,1995,12.0,4.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.05,0.1,0.15,0.05,0.15,4.0,5.0,1.0,1.0,20.0,1.25,0.25,0.0,0.0,0.04,-0.2,-0.2,127.0,165.0,77.0,2540.0,565.0,52.0,60.0,86.7,52.0,60.0,86.7,20.0,35.0,57.1,-0.4,8.0,9.0,1.0,1.0,10.0,155.0,10.0,4.0,0.0,29.0,15.0,3.0,5.0,0.0,4.0,0.0,108.0,20.0,37.0,15.0,139.0,7.0,1.0,0.0,0.0,3.0,1.0,6.0,10.0,2.5,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,5.0,4.0,0.0,5.0,9.0,55.6,4.0,78.0,20.0,25.6,21.0,43.0,14.0,4.0,1.0,0.0,3.0,2.0,2.0,0.0,198.0,8.0,39.0,114.0,54.0,6.0,187.0,1.0,2.0,50.0,1.0,0.0,124.0,599.0,193.0,9.0,3.0,1.0,160.0,134.0,83.8,2.0,4.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,34.0,3.0,6.0,33.3
Alessandro Deiola,it ITA,MF,Cagliari,24,1995,12.0,7.0,615.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.02,0.05,0.08,0.02,0.08,6.8,6.0,1.0,0.0,16.7,0.88,0.15,0.0,0.0,0.03,-0.2,-0.2,197.0,234.0,84.2,3774.0,948.0,86.0,92.0,93.5,77.0,90.0,85.6,32.0,43.0,74.4,-0.4,6.0,16.0,3.0,2.0,19.0,233.0,1.0,0.0,0.0,56.0,8.0,4.0,0.0,0.0,0.0,0.0,172.0,34.0,28.0,24.0,193.0,13.0,0.0,0.0,0.0,4.0,6.0,3.0,14.0,2.05,11.0,0.0,0.0,2.0,1.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,7.0,2.0,4.0,4.0,18.0,22.2,14.0,128.0,27.0,21.1,52.0,57.0,19.0,12.0,3.0,0.0,9.0,15.0,17.0,0.0,303.0,21.0,96.0,149.0,70.0,3.0,302.0,2.0,2.0,100.0,2.0,1.0,178.0,958.0,376.0,14.0,2.0,0.0,199.0,180.0,90.5,7.0,6.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,61.0,9.0,2.0,81.8
Lorenzo Del Pinto,it ITA,MF,Benevento,30,1990,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.1,51.0,15.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,7.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,10.0,6.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Cristian Dell'Orco,it ITA,DF,Spezia,26,1994,8.0,2.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.0,0.03,0.03,0.03,2.9,1.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.08,-0.1,-0.1,110.0,143.0,76.9,2209.0,627.0,42.0,54.0,77.8,47.0,51.0,92.2,18.0,33.0,54.5,0.0,0.0,5.0,0.0,0.0,4.0,119.0,24.0,8.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,83.0,29.0,31.0,92.0,18.0,11.0,16.0,1.0,0.0,3.0,2.0,4.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,18.0,7.0,38.9,8.0,5.0,5.0,11.0,6.0,0.0,5.0,4.0,7.0,0.0,170.0,24.0,80.0,82.0,17.0,2.0,148.0,0.0,0.0,0.0,0.0,0.0,80.0,508.0,310.0,5.0,1.0,0.0,91.0,87.0,95.6,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,37.0,5.0,4.0,55.6
Merih Demiral,tr TUR,DF,Juventus,22,1998,15.0,10.0,940.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.7,0.7,0.1,0.07,0.01,0.07,0.07,0.07,10.4,7.0,2.0,0.0,28.6,0.67,0.19,0.0,0.0,0.1,-0.7,-0.7,592.0,636.0,93.1,11762.0,3395.0,182.0,195.0,93.3,342.0,351.0,97.4,64.0,81.0,79.0,0.9,1.0,19.0,0.0,0.0,21.0,612.0,24.0,18.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,542.0,35.0,59.0,80.0,508.0,29.0,6.0,0.0,0.0,6.0,3.0,3.0,6.0,0.57,4.0,0.0,0.0,2.0,0.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,17.0,11.0,12.0,5.0,0.0,3.0,9.0,33.3,6.0,106.0,31.0,29.2,61.0,37.0,8.0,18.0,8.0,0.0,10.0,12.0,39.0,0.0,729.0,111.0,396.0,335.0,29.0,12.0,706.0,3.0,3.0,100.0,3.0,0.0,448.0,2063.0,776.0,16.0,5.0,0.0,543.0,532.0,98.0,1.0,3.0,0.0,11.0,1.0,2.0,0.0,1.0,0.0,82.0,25.0,8.0,75.8
Diego Demme,de GER,MF,Napoli,28,1991,24.0,20.0,1590.0,2.0,3.0,0.0,0.0,6.0,0.0,0.11,0.17,0.28,0.11,0.28,1.4,1.4,1.6,0.08,0.09,0.17,0.08,0.17,17.7,14.0,5.0,0.0,35.7,0.79,0.28,0.14,0.4,0.1,0.6,0.6,1117.0,1249.0,89.4,20406.0,4234.0,489.0,514.0,95.1,467.0,512.0,91.2,138.0,178.0,77.5,1.4,18.0,112.0,14.0,2.0,67.0,1223.0,26.0,25.0,4.0,152.0,27.0,8.0,0.0,0.0,0.0,0.0,1031.0,101.0,117.0,125.0,1095.0,20.0,1.0,4.0,7.0,14.0,18.0,20.0,36.0,2.04,31.0,0.0,1.0,0.0,1.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,62.0,37.0,24.0,29.0,9.0,18.0,63.0,28.6,45.0,428.0,125.0,29.2,134.0,216.0,78.0,16.0,1.0,0.0,15.0,17.0,23.0,0.0,1418.0,55.0,326.0,887.0,283.0,24.0,1395.0,4.0,7.0,57.1,4.0,0.0,1023.0,4589.0,2130.0,102.0,33.0,3.0,1155.0,1089.0,94.3,8.0,19.0,0.0,33.0,28.0,1.0,0.0,0.0,0.0,168.0,7.0,16.0,30.4
Stefano Denswil,nl NED,DF,Bologna,27,1993,5.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,79.0,81.0,1442.0,496.0,17.0,22.0,77.3,35.0,36.0,97.2,12.0,16.0,75.0,0.0,0.0,7.0,1.0,0.0,8.0,70.0,9.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,8.0,11.0,60.0,12.0,2.0,4.0,0.0,0.0,2.0,1.0,6.0,2.0,1.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,50.0,1.0,21.0,7.0,33.3,14.0,6.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0,90.0,3.0,39.0,40.0,19.0,0.0,82.0,1.0,1.0,100.0,1.0,0.0,62.0,229.0,139.0,4.0,3.0,0.0,60.0,60.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0,75.0
Fabio Depaoli,it ITA,DF,Atalanta,23,1997,5.0,3.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.07,0.07,0.0,0.07,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,103.0,83.5,1246.0,546.0,59.0,65.0,90.8,23.0,28.0,82.1,3.0,7.0,42.9,-0.1,2.0,5.0,1.0,0.0,12.0,15.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.88,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,33.3,2.0,18.0,4.0,22.2,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,2.0,3.0,6.0,17.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,17.0,94.0,48.0,2.0,1.0,0.0,28.0,16.0,57.1,2.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0
