player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Carney Chukwuemeka,eng ENG,"FW,MF",Aston Villa,16,2004,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.29,0.0,0.29,0.29,0.29,0.2,1.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.06,-0.1,-0.1,5.0,8.0,62.5,88.0,10.0,3.0,3.0,100.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,33.3,2.0,14.0,3.0,21.4,6.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,4.0,6.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,16.0,1.0,0.0,0.0,21.0,9.0,42.9,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,20.0
Ciaran Clark,ie IRL,DF,Newcastle Utd,30,1989,22.0,21.0,1891.0,1.0,0.0,0.0,0.0,3.0,0.0,0.05,0.0,0.05,0.05,0.05,0.3,0.3,0.1,0.02,0.0,0.02,0.02,0.02,21.0,8.0,2.0,0.0,25.0,0.38,0.1,0.13,0.5,0.04,0.7,0.7,620.0,747.0,83.0,12686.0,3922.0,198.0,227.0,87.2,312.0,345.0,90.4,102.0,157.0,65.0,-0.1,2.0,35.0,2.0,0.0,35.0,724.0,23.0,6.0,2.0,88.0,11.0,0.0,0.0,0.0,0.0,0.0,516.0,66.0,165.0,514.0,126.0,53.0,17.0,1.0,1.0,3.0,14.0,9.0,6.0,0.29,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,18.0,7.0,2.0,3.0,10.0,30.0,7.0,156.0,49.0,31.4,102.0,42.0,12.0,45.0,20.0,0.0,25.0,26.0,134.0,3.0,992.0,187.0,621.0,344.0,58.0,18.0,970.0,6.0,9.0,66.7,6.0,0.0,493.0,2325.0,1134.0,25.0,3.0,0.0,578.0,545.0,94.3,7.0,1.0,0.0,16.0,11.0,1.0,0.0,1.0,1.0,168.0,79.0,35.0,69.3
Nathaniel Clyne,eng ENG,DF,Crystal Palace,29,1991,13.0,13.0,1145.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,0.1,0.1,0.4,0.01,0.03,0.04,0.01,0.04,12.7,4.0,1.0,0.0,25.0,0.31,0.08,0.0,0.0,0.04,-0.1,-0.1,437.0,569.0,76.8,6908.0,2752.0,232.0,258.0,89.9,164.0,205.0,80.0,30.0,75.0,40.0,0.6,4.0,20.0,13.0,6.0,25.0,440.0,129.0,4.0,0.0,57.0,5.0,13.0,0.0,0.0,0.0,0.0,320.0,121.0,128.0,22.0,394.0,21.0,125.0,2.0,2.0,12.0,15.0,21.0,7.0,0.55,5.0,1.0,0.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,14.0,7.0,0.0,9.0,16.0,56.3,7.0,117.0,31.0,26.5,73.0,29.0,15.0,25.0,2.0,0.0,23.0,13.0,32.0,0.0,670.0,38.0,235.0,324.0,147.0,6.0,543.0,3.0,5.0,60.0,3.0,0.0,318.0,1516.0,776.0,37.0,12.0,0.0,365.0,344.0,94.2,3.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,99.0,7.0,15.0,31.8
Conor Coady,eng ENG,DF,Wolves,27,1993,37.0,37.0,3303.0,1.0,0.0,0.0,0.0,5.0,0.0,0.03,0.0,0.03,0.03,0.03,1.3,1.3,0.1,0.03,0.0,0.04,0.03,0.04,36.7,8.0,2.0,0.0,25.0,0.22,0.05,0.13,0.5,0.16,-0.3,-0.3,1576.0,1789.0,88.1,40617.0,14316.0,287.0,303.0,94.7,810.0,846.0,95.7,470.0,618.0,76.1,-0.1,2.0,78.0,1.0,0.0,59.0,1732.0,57.0,50.0,2.0,135.0,85.0,1.0,0.0,0.0,0.0,0.0,1220.0,139.0,430.0,49.0,1644.0,77.0,3.0,4.0,4.0,22.0,19.0,11.0,9.0,0.25,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,23.0,8.0,0.0,14.0,37.0,37.8,23.0,203.0,71.0,35.0,149.0,52.0,2.0,59.0,39.0,2.0,20.0,25.0,163.0,1.0,2073.0,420.0,1352.0,805.0,17.0,12.0,2019.0,7.0,9.0,77.8,7.0,1.0,1281.0,6008.0,2639.0,29.0,2.0,0.0,1462.0,1446.0,98.9,2.0,3.0,0.0,22.0,10.0,0.0,0.0,1.0,0.0,270.0,40.0,29.0,58.0
Séamus Coleman,ie IRL,"DF,MF",Everton,31,1988,25.0,18.0,1613.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,1.2,1.2,1.9,0.06,0.11,0.17,0.06,0.17,17.9,12.0,4.0,0.0,33.3,0.67,0.22,0.0,0.0,0.1,-1.2,-1.2,625.0,767.0,81.5,11163.0,4088.0,299.0,329.0,90.9,249.0,293.0,85.0,72.0,119.0,60.5,1.1,18.0,32.0,14.0,5.0,43.0,672.0,95.0,3.0,1.0,99.0,15.0,32.0,0.0,0.0,0.0,0.0,469.0,147.0,151.0,128.0,522.0,20.0,92.0,0.0,1.0,11.0,19.0,25.0,33.0,1.84,24.0,1.0,4.0,1.0,3.0,5.0,0.28,4.0,0.0,0.0,0.0,1.0,0.0,39.0,26.0,25.0,9.0,5.0,17.0,40.0,42.5,23.0,242.0,73.0,30.2,134.0,72.0,36.0,39.0,9.0,0.0,30.0,22.0,38.0,1.0,979.0,79.0,336.0,454.0,257.0,30.0,885.0,20.0,39.0,51.3,21.0,1.0,619.0,3562.0,1731.0,70.0,19.0,5.0,654.0,571.0,87.3,17.0,30.0,0.0,12.0,17.0,0.0,0.0,0.0,0.0,153.0,13.0,13.0,50.0
Aaron Connolly,ie IRL,FW,Brighton,20,2000,17.0,9.0,791.0,2.0,1.0,0.0,0.0,0.0,0.0,0.23,0.11,0.34,0.23,0.34,3.5,3.5,0.2,0.4,0.02,0.42,0.4,0.42,8.8,23.0,8.0,0.0,34.8,2.62,0.91,0.09,0.25,0.15,-1.5,-1.5,79.0,101.0,78.2,1147.0,165.0,45.0,56.0,80.4,26.0,30.0,86.7,4.0,5.0,80.0,0.8,5.0,2.0,1.0,0.0,3.0,91.0,10.0,0.0,0.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,64.0,26.0,11.0,11.0,74.0,5.0,0.0,3.0,0.0,0.0,2.0,4.0,12.0,1.37,7.0,0.0,3.0,0.0,2.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,4.0,1.0,1.0,5.0,20.0,4.0,124.0,40.0,32.3,7.0,58.0,59.0,9.0,1.0,0.0,8.0,0.0,1.0,0.0,201.0,1.0,14.0,84.0,116.0,38.0,191.0,8.0,10.0,80.0,8.0,0.0,124.0,655.0,387.0,17.0,8.0,4.0,357.0,143.0,40.1,29.0,15.0,0.0,5.0,16.0,8.0,1.0,0.0,0.0,28.0,11.0,30.0,26.8
Liam Cooper,sct SCO,DF,Leeds United,28,1991,25.0,25.0,2185.0,1.0,0.0,0.0,0.0,4.0,1.0,0.04,0.0,0.04,0.04,0.04,1.3,1.3,0.0,0.05,0.0,0.05,0.05,0.05,24.3,15.0,8.0,0.0,53.3,0.62,0.33,0.07,0.13,0.08,-0.3,-0.3,1363.0,1555.0,87.7,31575.0,9368.0,291.0,312.0,93.3,784.0,821.0,95.5,285.0,407.0,70.0,0.0,0.0,78.0,3.0,0.0,67.0,1514.0,41.0,38.0,1.0,124.0,53.0,0.0,0.0,0.0,0.0,0.0,1148.0,149.0,258.0,1257.0,154.0,84.0,3.0,4.0,6.0,26.0,16.0,9.0,14.0,0.58,9.0,0.0,0.0,3.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,76.0,47.0,48.0,27.0,1.0,34.0,58.0,58.6,24.0,291.0,115.0,39.5,181.0,102.0,8.0,45.0,31.0,0.0,14.0,53.0,123.0,1.0,1864.0,273.0,1144.0,775.0,52.0,21.0,1829.0,3.0,3.0,100.0,3.0,0.0,1106.0,6472.0,3447.0,57.0,9.0,0.0,1212.0,1195.0,98.6,5.0,6.0,0.0,23.0,28.0,1.0,0.0,0.0,0.0,305.0,103.0,53.0,66.0
Theo Corbeanu,ca CAN,FW,Wolves,18,2002,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,53.0,28.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,-0.1,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,25.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,7.0,1.0,0.0,0.0,7.0,6.0,85.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Cork,eng ENG,MF,Burnley,31,1989,16.0,15.0,1350.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.02,0.04,0.06,0.02,0.06,15.0,5.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.06,-0.3,-0.3,413.0,499.0,82.8,6590.0,1287.0,215.0,243.0,88.5,147.0,162.0,90.7,36.0,61.0,59.0,-0.6,7.0,39.0,3.0,0.0,26.0,493.0,6.0,1.0,0.0,107.0,11.0,4.0,0.0,0.0,0.0,0.0,358.0,64.0,77.0,66.0,374.0,25.0,5.0,3.0,3.0,9.0,8.0,12.0,18.0,1.2,16.0,0.0,0.0,1.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,6.0,15.0,4.0,9.0,27.0,33.3,18.0,234.0,71.0,30.3,58.0,121.0,55.0,20.0,6.0,0.0,14.0,15.0,24.0,0.0,626.0,27.0,107.0,393.0,158.0,13.0,620.0,3.0,7.0,42.9,5.0,0.0,362.0,1782.0,710.0,33.0,11.0,2.0,438.0,366.0,83.6,9.0,14.0,0.0,21.0,12.0,0.0,0.0,0.0,0.0,154.0,32.0,21.0,60.4
Hélder Costa,pt POR,"MF,FW",Leeds United,26,1994,22.0,13.0,1156.0,3.0,3.0,0.0,0.0,0.0,0.0,0.23,0.23,0.47,0.23,0.47,2.0,2.0,0.9,0.16,0.07,0.23,0.16,0.23,12.8,16.0,6.0,0.0,37.5,1.25,0.47,0.19,0.5,0.12,1.0,1.0,242.0,328.0,73.8,3298.0,882.0,158.0,180.0,87.8,68.0,93.0,73.1,7.0,23.0,30.4,2.1,9.0,7.0,13.0,4.0,16.0,323.0,5.0,0.0,0.0,58.0,2.0,16.0,0.0,0.0,0.0,0.0,240.0,54.0,34.0,238.0,72.0,8.0,5.0,2.0,0.0,6.0,10.0,21.0,21.0,1.63,15.0,0.0,2.0,1.0,3.0,6.0,0.47,5.0,0.0,0.0,0.0,1.0,0.0,30.0,15.0,14.0,7.0,9.0,9.0,32.0,28.1,23.0,265.0,72.0,27.2,93.0,102.0,70.0,19.0,0.0,0.0,19.0,6.0,9.0,0.0,502.0,13.0,114.0,204.0,228.0,46.0,497.0,19.0,41.0,46.3,21.0,2.0,343.0,1943.0,1213.0,56.0,13.0,11.0,507.0,351.0,69.2,27.0,32.0,0.0,20.0,18.0,3.0,0.0,0.0,1.0,68.0,4.0,25.0,13.8
Vladimír Coufal,cz CZE,DF,West Ham,27,1992,34.0,34.0,3054.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.21,0.21,0.0,0.21,1.2,1.2,4.6,0.04,0.14,0.17,0.04,0.17,33.9,15.0,5.0,0.0,33.3,0.44,0.15,0.0,0.0,0.08,-1.2,-1.2,1200.0,1693.0,70.9,20585.0,10174.0,575.0,654.0,87.9,486.0,661.0,73.5,119.0,292.0,40.8,2.4,46.0,82.0,40.0,23.0,119.0,1332.0,361.0,31.0,0.0,186.0,29.0,102.0,2.0,2.0,0.0,0.0,776.0,368.0,549.0,189.0,1044.0,101.0,328.0,2.0,6.0,28.0,52.0,75.0,71.0,2.09,54.0,11.0,1.0,2.0,2.0,7.0,0.21,7.0,0.0,0.0,0.0,0.0,0.0,77.0,41.0,57.0,17.0,3.0,44.0,93.0,47.3,49.0,457.0,126.0,27.6,247.0,140.0,70.0,74.0,5.0,0.0,69.0,39.0,122.0,1.0,2065.0,156.0,623.0,894.0,640.0,47.0,1714.0,18.0,27.0,66.7,18.0,1.0,1012.0,5191.0,2418.0,108.0,31.0,8.0,1164.0,1037.0,89.1,20.0,18.0,0.0,29.0,34.0,0.0,0.0,0.0,0.0,322.0,50.0,42.0,54.3
Aaron Cresswell,eng ENG,DF,West Ham,30,1989,36.0,36.0,3170.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.23,0.23,0.0,0.23,0.9,0.9,5.9,0.03,0.17,0.19,0.03,0.19,35.2,19.0,4.0,11.0,21.1,0.54,0.11,0.0,0.0,0.05,-0.9,-0.9,1541.0,2061.0,74.8,30884.0,14764.0,655.0,736.0,89.0,616.0,736.0,83.7,252.0,518.0,48.6,2.1,60.0,149.0,24.0,17.0,120.0,1617.0,444.0,103.0,2.0,158.0,84.0,91.0,82.0,22.0,51.0,6.0,1104.0,365.0,592.0,1607.0,118.0,49.0,259.0,4.0,23.0,35.0,48.0,66.0,96.0,2.73,48.0,41.0,1.0,4.0,2.0,14.0,0.4,5.0,6.0,0.0,2.0,1.0,0.0,31.0,13.0,15.0,14.0,2.0,14.0,34.0,41.2,20.0,230.0,67.0,29.1,122.0,90.0,18.0,48.0,14.0,0.0,34.0,36.0,98.0,0.0,2307.0,182.0,767.0,1053.0,594.0,18.0,1861.0,6.0,15.0,40.0,8.0,2.0,1266.0,5387.0,2617.0,97.0,40.0,3.0,1366.0,1318.0,96.5,7.0,9.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,307.0,38.0,30.0,55.9
Patrick Cutrone,it ITA,FW,Wolves,22,1998,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.61,0.0,0.61,0.61,0.61,0.3,1.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.17,-0.2,-0.2,4.0,5.0,80.0,67.0,2.0,2.0,3.0,66.7,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,28.6,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,7.0,1.0,1.0,0.0,13.0,4.0,30.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,33.3
Stuart Dallas,nir NIR,"DF,MF",Leeds United,29,1991,38.0,38.0,3409.0,8.0,2.0,0.0,0.0,7.0,0.0,0.21,0.05,0.26,0.21,0.26,4.6,4.6,2.1,0.12,0.05,0.18,0.12,0.18,37.9,48.0,18.0,0.0,37.5,1.27,0.48,0.17,0.44,0.1,3.4,3.4,1813.0,2212.0,82.0,31713.0,9947.0,899.0,988.0,91.0,709.0,841.0,84.3,183.0,304.0,60.2,-0.1,27.0,141.0,38.0,9.0,182.0,1988.0,224.0,22.0,2.0,300.0,55.0,56.0,17.0,15.0,0.0,0.0,1491.0,410.0,311.0,391.0,1532.0,70.0,185.0,6.0,7.0,40.0,51.0,56.0,74.0,1.95,63.0,2.0,4.0,3.0,0.0,6.0,0.16,6.0,0.0,0.0,0.0,0.0,0.0,79.0,52.0,46.0,28.0,5.0,29.0,100.0,29.0,71.0,587.0,190.0,32.4,223.0,279.0,85.0,55.0,3.0,0.0,52.0,59.0,55.0,1.0,2607.0,89.0,735.0,1352.0,702.0,65.0,2392.0,22.0,37.0,59.5,25.0,0.0,1645.0,9374.0,4952.0,184.0,73.0,15.0,1977.0,1745.0,88.3,37.0,42.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,367.0,41.0,37.0,52.6
Scott Dann,eng ENG,DF,Crystal Palace,33,1987,15.0,15.0,1350.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07,0.0,0.07,0.07,0.07,0.3,0.3,0.0,0.02,0.0,0.02,0.02,0.02,15.0,5.0,2.0,0.0,40.0,0.33,0.13,0.2,0.5,0.07,0.7,0.7,508.0,604.0,84.1,10396.0,4758.0,162.0,179.0,90.5,273.0,294.0,92.9,70.0,121.0,57.9,0.0,1.0,24.0,0.0,0.0,28.0,574.0,30.0,28.0,1.0,62.0,6.0,0.0,0.0,0.0,0.0,0.0,399.0,63.0,142.0,68.0,459.0,44.0,2.0,4.0,0.0,13.0,9.0,6.0,5.0,0.33,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,9.0,1.0,0.0,3.0,12.0,25.0,9.0,62.0,17.0,27.4,41.0,20.0,1.0,26.0,16.0,0.0,10.0,8.0,75.0,1.0,733.0,100.0,424.0,316.0,25.0,15.0,707.0,5.0,5.0,100.0,5.0,0.0,363.0,1527.0,799.0,15.0,1.0,0.0,440.0,426.0,96.8,3.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,148.0,49.0,34.0,59.0
Karl Darlow,eng ENG,GK,Newcastle Utd,29,1990,25.0,25.0,2250.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,726.0,50.1,15539.0,11428.0,25.0,25.0,100.0,111.0,115.0,96.5,228.0,586.0,38.9,0.0,1.0,8.0,0.0,0.0,0.0,402.0,324.0,104.0,0.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,175.0,24.0,527.0,32.0,548.0,1.0,0.0,88.0,8.0,18.0,7.0,4.0,3.0,0.12,1.0,2.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,818.0,731.0,809.0,8.0,1.0,1.0,497.0,0.0,0.0,0.0,0.0,0.0,251.0,1469.0,867.0,0.0,0.0,0.0,229.0,226.0,98.7,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0
Ben Davies,wls WAL,DF,Tottenham,27,1993,20.0,14.0,1346.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,0.6,0.01,0.04,0.06,0.01,0.06,15.0,3.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.07,-0.2,-0.2,610.0,783.0,77.9,10908.0,4213.0,266.0,295.0,90.2,282.0,332.0,84.9,53.0,127.0,41.7,0.4,7.0,42.0,9.0,4.0,43.0,637.0,146.0,12.0,1.0,57.0,8.0,24.0,1.0,1.0,0.0,0.0,452.0,170.0,161.0,544.0,64.0,27.0,133.0,0.0,1.0,8.0,14.0,30.0,17.0,1.14,12.0,0.0,1.0,0.0,2.0,4.0,0.27,2.0,0.0,1.0,0.0,1.0,0.0,26.0,13.0,14.0,8.0,4.0,10.0,29.0,34.5,19.0,184.0,42.0,22.8,91.0,64.0,29.0,24.0,5.0,0.0,19.0,13.0,72.0,0.0,938.0,81.0,315.0,471.0,208.0,15.0,796.0,5.0,9.0,55.6,7.0,0.0,514.0,2308.0,1391.0,54.0,18.0,4.0,586.0,543.0,92.7,3.0,5.0,0.0,19.0,14.0,1.0,1.0,0.0,0.0,101.0,34.0,20.0,63.0
Tom Davies,eng ENG,MF,Everton,22,1998,25.0,17.0,1423.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.06,0.06,0.0,0.06,0.2,0.2,1.0,0.01,0.06,0.07,0.01,0.07,15.8,7.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.02,-0.2,-0.2,573.0,684.0,83.8,10963.0,2685.0,236.0,264.0,89.4,252.0,284.0,88.7,78.0,107.0,72.9,0.0,7.0,43.0,7.0,2.0,47.0,672.0,12.0,7.0,2.0,111.0,15.0,5.0,0.0,0.0,0.0,0.0,518.0,72.0,94.0,88.0,540.0,46.0,4.0,2.0,1.0,11.0,17.0,24.0,21.0,1.33,20.0,0.0,1.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,33.0,28.0,21.0,11.0,1.0,10.0,40.0,25.0,30.0,272.0,91.0,33.5,115.0,123.0,34.0,21.0,8.0,0.0,13.0,34.0,30.0,1.0,857.0,57.0,297.0,505.0,110.0,5.0,847.0,16.0,22.0,72.7,18.0,0.0,537.0,2711.0,1348.0,52.0,12.0,2.0,638.0,576.0,90.3,14.0,15.0,0.0,28.0,26.0,0.0,0.0,1.0,0.0,130.0,9.0,16.0,36.0
Keinan Davis,eng ENG,"FW,MF",Aston Villa,22,1998,15.0,1.0,277.0,1.0,1.0,0.0,0.0,0.0,0.0,0.32,0.32,0.65,0.32,0.65,1.0,1.0,0.5,0.34,0.16,0.49,0.34,0.49,3.1,9.0,2.0,0.0,22.2,2.92,0.65,0.11,0.5,0.12,0.0,0.0,58.0,79.0,73.4,843.0,141.0,36.0,40.0,90.0,19.0,29.0,65.5,2.0,4.0,50.0,0.5,5.0,1.0,3.0,0.0,3.0,78.0,1.0,0.0,0.0,39.0,1.0,6.0,0.0,0.0,0.0,0.0,55.0,14.0,10.0,56.0,6.0,1.0,0.0,3.0,0.0,1.0,2.0,5.0,15.0,4.87,8.0,0.0,3.0,2.0,1.0,2.0,0.65,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,63.0,16.0,25.4,4.0,33.0,26.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,122.0,2.0,10.0,47.0,73.0,30.0,121.0,7.0,11.0,63.6,8.0,0.0,87.0,397.0,230.0,11.0,3.0,2.0,179.0,100.0,55.9,11.0,7.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,12.0,17.0,17.0,50.0
Leif Davis,eng ENG,DF,Leeds United,20,2000,2.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,84.2,384.0,159.0,3.0,3.0,100.0,10.0,11.0,90.9,3.0,5.0,60.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,0.0,0.0,5.0,6.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,23.0,5.0,15.0,7.0,3.0,0.0,23.0,1.0,1.0,100.0,1.0,0.0,16.0,139.0,62.0,1.0,2.0,0.0,19.0,16.0,84.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
