player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Anthony Briançon,fr FRA,DF,Nîmes,25,1994,16.0,14.0,1225.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.02,0.01,0.03,0.02,0.03,13.6,4.0,2.0,0.0,50.0,0.29,0.15,0.0,0.0,0.06,-0.2,-0.2,729.0,840.0,86.8,18558.0,5941.0,162.0,178.0,91.0,331.0,355.0,93.2,230.0,297.0,77.4,-0.2,4.0,46.0,5.0,0.0,52.0,793.0,47.0,42.0,0.0,50.0,64.0,1.0,0.0,0.0,0.0,0.0,620.0,77.0,143.0,34.0,742.0,47.0,5.0,0.0,2.0,11.0,11.0,5.0,7.0,0.51,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,13.0,3.0,0.0,9.0,20.0,45.0,11.0,97.0,40.0,41.2,70.0,25.0,2.0,23.0,13.0,0.0,10.0,21.0,79.0,1.0,985.0,140.0,637.0,394.0,19.0,6.0,940.0,1.0,2.0,50.0,1.0,0.0,594.0,3341.0,1855.0,31.0,8.0,0.0,664.0,650.0,97.9,0.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,138.0,23.0,24.0,48.9
Jimmy Briand,fr FRA,FW,Bordeaux,34,1985,24.0,1.0,571.0,1.0,2.0,1.0,1.0,2.0,0.0,0.16,0.32,0.47,0.0,0.32,1.6,0.9,0.1,0.26,0.02,0.28,0.14,0.16,6.3,12.0,3.0,0.0,25.0,1.89,0.47,0.0,0.0,0.07,-0.6,-0.9,123.0,166.0,74.1,1631.0,188.0,71.0,94.0,75.5,38.0,45.0,84.4,4.0,9.0,44.4,1.9,2.0,5.0,0.0,0.0,4.0,160.0,6.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,114.0,33.0,19.0,13.0,126.0,7.0,0.0,3.0,1.0,5.0,1.0,8.0,4.0,0.63,3.0,0.0,0.0,0.0,1.0,3.0,0.47,2.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,3.0,5.0,0.0,1.0,4.0,25.0,3.0,90.0,26.0,28.9,17.0,48.0,25.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,249.0,4.0,31.0,142.0,82.0,19.0,242.0,2.0,7.0,28.6,2.0,0.0,142.0,522.0,176.0,10.0,2.0,1.0,313.0,186.0,59.4,20.0,13.0,0.0,14.0,12.0,2.0,0.0,1.0,0.0,30.0,21.0,35.0,37.5
Dylan Bronn,tn TUN,DF,Metz,25,1995,38.0,38.0,3412.0,2.0,0.0,1.0,2.0,4.0,0.0,0.05,0.0,0.05,0.03,0.03,2.1,0.6,0.4,0.06,0.01,0.07,0.02,0.03,37.9,13.0,3.0,1.0,23.1,0.34,0.08,0.08,0.33,0.05,-0.1,0.4,1497.0,1773.0,84.4,33678.0,11593.0,409.0,440.0,93.0,745.0,800.0,93.1,323.0,499.0,64.7,-0.4,7.0,113.0,8.0,1.0,87.0,1690.0,83.0,74.0,2.0,171.0,56.0,5.0,0.0,0.0,0.0,0.0,1304.0,126.0,343.0,137.0,1540.0,70.0,8.0,4.0,5.0,26.0,29.0,14.0,24.0,0.63,20.0,0.0,1.0,2.0,0.0,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,75.0,46.0,51.0,24.0,0.0,28.0,56.0,50.0,28.0,415.0,151.0,36.4,236.0,162.0,17.0,45.0,16.0,0.0,29.0,38.0,163.0,3.0,2108.0,217.0,1138.0,1062.0,74.0,16.0,2026.0,16.0,19.0,84.2,16.0,0.0,1377.0,7417.0,4446.0,105.0,20.0,0.0,1400.0,1371.0,97.9,5.0,16.0,0.0,37.0,13.0,0.0,0.0,2.0,0.0,319.0,52.0,39.0,57.1
Lucas Buadés,fr FRA,MF,Nîmes,22,1997,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,20.0,4.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,7.7,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Patrick Burner,mq MTQ,DF,Nice,24,1996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Burner,mq MTQ,DF,Nîmes,24,1996,22.0,14.0,1317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.03,0.02,0.05,0.03,0.05,14.6,6.0,1.0,0.0,16.7,0.41,0.07,0.0,0.0,0.07,-0.4,-0.4,526.0,676.0,77.8,9131.0,3701.0,255.0,286.0,89.2,218.0,254.0,85.8,48.0,114.0,42.1,-0.3,9.0,29.0,4.0,3.0,45.0,515.0,161.0,10.0,1.0,52.0,12.0,22.0,0.0,0.0,0.0,0.0,366.0,165.0,145.0,52.0,447.0,18.0,151.0,1.0,1.0,18.0,9.0,17.0,19.0,1.3,14.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,11.0,8.0,3.0,8.0,22.0,36.4,14.0,138.0,38.0,27.5,68.0,49.0,21.0,26.0,5.0,0.0,21.0,21.0,41.0,1.0,822.0,58.0,311.0,381.0,163.0,8.0,664.0,11.0,19.0,57.9,12.0,0.0,439.0,1865.0,1166.0,43.0,12.0,4.0,468.0,427.0,91.2,8.0,12.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,118.0,12.0,20.0,37.5
Marcin Bułka,pl POL,GK,Paris S-G,20,1999,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,83.3,532.0,329.0,4.0,4.0,100.0,18.0,19.0,94.7,3.0,7.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,8.0,13.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,29.0,31.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,21.0,90.0,33.0,0.0,0.0,0.0,16.0,16.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
Jimmy Cabot,fr FRA,"FW,MF",Angers,26,1994,22.0,8.0,942.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.19,0.1,0.19,1.2,1.2,1.3,0.11,0.12,0.23,0.11,0.23,10.5,10.0,4.0,0.0,40.0,0.96,0.38,0.1,0.25,0.12,-0.2,-0.2,319.0,428.0,74.5,5539.0,1458.0,162.0,194.0,83.5,119.0,159.0,74.8,34.0,58.0,58.6,-0.3,11.0,20.0,10.0,3.0,28.0,414.0,14.0,2.0,2.0,58.0,12.0,21.0,9.0,5.0,1.0,0.0,315.0,60.0,53.0,69.0,349.0,6.0,3.0,0.0,0.0,6.0,17.0,16.0,21.0,2.01,13.0,1.0,4.0,1.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,11.0,10.0,5.0,8.0,35.0,22.9,27.0,199.0,53.0,26.6,56.0,95.0,48.0,15.0,0.0,0.0,15.0,13.0,4.0,0.0,583.0,4.0,104.0,274.0,255.0,28.0,570.0,38.0,66.0,57.6,42.0,4.0,449.0,2216.0,1122.0,63.0,22.0,6.0,511.0,408.0,79.8,22.0,25.0,0.0,16.0,12.0,1.0,0.0,0.0,0.0,88.0,1.0,11.0,8.3
Anthony Caci,fr FRA,DF,Strasbourg,23,1997,33.0,32.0,2797.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.3,0.3,1.7,0.01,0.05,0.06,0.01,0.06,31.1,8.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.04,-0.3,-0.3,1469.0,1883.0,78.0,30943.0,12972.0,556.0,633.0,87.8,632.0,755.0,83.7,262.0,437.0,60.0,0.3,16.0,122.0,34.0,18.0,159.0,1528.0,355.0,40.0,1.0,224.0,103.0,64.0,0.0,0.0,0.0,0.0,985.0,442.0,456.0,496.0,990.0,58.0,315.0,6.0,4.0,32.0,52.0,59.0,37.0,1.19,30.0,3.0,2.0,1.0,1.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,97.0,60.0,57.0,28.0,12.0,29.0,67.0,43.3,38.0,461.0,162.0,35.1,245.0,166.0,50.0,71.0,4.0,0.0,67.0,57.0,60.0,0.0,2200.0,84.0,778.0,1138.0,421.0,15.0,1854.0,28.0,41.0,68.3,29.0,1.0,1319.0,6148.0,3205.0,113.0,40.0,2.0,1328.0,1258.0,94.7,21.0,21.0,0.0,33.0,14.0,0.0,0.0,0.0,0.0,264.0,35.0,48.0,42.2
Mathieu Cafaro,fr FRA,"MF,FW",Reims,23,1997,31.0,27.0,2074.0,4.0,2.0,0.0,0.0,3.0,0.0,0.17,0.09,0.26,0.17,0.26,3.4,3.4,2.0,0.15,0.09,0.23,0.15,0.23,23.0,61.0,20.0,10.0,32.8,2.65,0.87,0.07,0.2,0.06,0.6,0.6,513.0,823.0,62.3,10199.0,2694.0,219.0,284.0,77.1,205.0,284.0,72.2,78.0,212.0,36.8,0.0,19.0,35.0,21.0,6.0,63.0,758.0,65.0,31.0,1.0,96.0,50.0,55.0,31.0,12.0,16.0,3.0,488.0,124.0,211.0,64.0,729.0,17.0,3.0,5.0,7.0,29.0,44.0,38.0,41.0,1.78,25.0,8.0,3.0,2.0,0.0,8.0,0.35,5.0,0.0,0.0,2.0,0.0,0.0,40.0,20.0,16.0,18.0,6.0,3.0,42.0,7.1,39.0,414.0,102.0,24.6,117.0,201.0,96.0,16.0,0.0,0.0,16.0,19.0,10.0,0.0,1092.0,20.0,207.0,514.0,460.0,49.0,1022.0,22.0,48.0,45.8,26.0,2.0,764.0,4588.0,2675.0,122.0,41.0,12.0,918.0,762.0,83.0,46.0,31.0,0.0,29.0,39.0,5.0,0.0,0.0,0.0,151.0,7.0,23.0,23.3
Yannick Cahuzac,fr FRA,MF,Lens,35,1985,30.0,26.0,2252.0,1.0,0.0,0.0,0.0,9.0,0.0,0.04,0.0,0.04,0.04,0.04,1.6,1.6,0.6,0.07,0.02,0.09,0.07,0.09,25.0,8.0,2.0,0.0,25.0,0.32,0.08,0.13,0.5,0.2,-0.6,-0.6,755.0,896.0,84.3,13515.0,2822.0,323.0,366.0,88.3,341.0,394.0,86.5,79.0,109.0,72.5,-0.6,12.0,57.0,16.0,3.0,67.0,859.0,37.0,29.0,1.0,123.0,13.0,10.0,1.0,0.0,0.0,0.0,612.0,113.0,171.0,63.0,729.0,64.0,6.0,5.0,1.0,19.0,11.0,14.0,28.0,1.12,22.0,1.0,1.0,2.0,0.0,2.0,0.08,1.0,0.0,0.0,1.0,0.0,0.0,36.0,20.0,19.0,11.0,6.0,13.0,31.0,41.9,18.0,298.0,101.0,33.9,110.0,132.0,56.0,31.0,5.0,0.0,26.0,30.0,65.0,3.0,1090.0,83.0,244.0,674.0,210.0,21.0,1054.0,7.0,10.0,70.0,8.0,0.0,572.0,2837.0,1568.0,80.0,17.0,1.0,746.0,653.0,87.5,14.0,9.0,0.0,31.0,22.0,2.0,0.0,0.0,1.0,213.0,36.0,31.0,53.7
Marc-Aurèle Caillard,fr FRA,GK,Metz,26,1994,5.0,4.0,361.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,101.0,64.4,1948.0,1317.0,13.0,13.0,100.0,27.0,29.0,93.1,23.0,56.0,41.1,0.0,0.0,1.0,0.0,0.0,0.0,61.0,40.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,4.0,50.0,4.0,68.0,0.0,0.0,27.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,107.0,112.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,48.0,187.0,100.0,0.0,0.0,0.0,32.0,32.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0
Duje Ćaleta-Car,hr CRO,DF,Marseille,23,1996,33.0,32.0,2813.0,2.0,1.0,0.0,0.0,8.0,1.0,0.06,0.03,0.1,0.06,0.1,1.0,1.0,1.0,0.03,0.03,0.06,0.03,0.06,31.3,10.0,3.0,0.0,30.0,0.32,0.1,0.2,0.67,0.1,1.0,1.0,1632.0,1878.0,86.9,35501.0,12296.0,498.0,542.0,91.9,844.0,902.0,93.6,279.0,417.0,66.9,0.0,7.0,93.0,4.0,0.0,82.0,1811.0,67.0,55.0,4.0,117.0,56.0,0.0,0.0,0.0,0.0,0.0,1426.0,142.0,310.0,520.0,1221.0,76.0,11.0,7.0,2.0,35.0,16.0,9.0,11.0,0.35,10.0,0.0,0.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,35.0,17.0,25.0,9.0,1.0,15.0,35.0,42.9,20.0,234.0,81.0,34.6,136.0,92.0,6.0,40.0,22.0,0.0,18.0,35.0,179.0,0.0,2180.0,304.0,1239.0,1015.0,46.0,18.0,2116.0,3.0,3.0,100.0,3.0,0.0,1326.0,6421.0,3370.0,68.0,7.0,0.0,1566.0,1528.0,97.6,7.0,1.0,0.0,32.0,15.0,1.0,0.0,0.0,0.0,270.0,87.0,25.0,77.7
Mahdi Camara,fr FRA,"MF,DF",Saint-Étienne,22,1998,37.0,37.0,3290.0,3.0,2.0,0.0,0.0,4.0,0.0,0.08,0.05,0.14,0.08,0.14,3.5,3.5,1.6,0.1,0.04,0.14,0.1,0.14,36.6,22.0,10.0,0.0,45.5,0.6,0.27,0.14,0.3,0.16,-0.5,-0.5,1449.0,1679.0,86.3,25838.0,6377.0,653.0,726.0,89.9,588.0,643.0,91.4,160.0,225.0,71.1,0.4,25.0,113.0,27.0,11.0,104.0,1596.0,83.0,32.0,0.0,246.0,43.0,28.0,2.0,2.0,0.0,0.0,1290.0,185.0,204.0,52.0,1474.0,69.0,44.0,6.0,4.0,32.0,25.0,37.0,61.0,1.67,50.0,1.0,4.0,1.0,2.0,4.0,0.11,2.0,0.0,2.0,0.0,0.0,0.0,109.0,71.0,50.0,51.0,8.0,23.0,55.0,41.8,32.0,690.0,201.0,29.1,208.0,371.0,111.0,68.0,13.0,0.0,55.0,57.0,72.0,1.0,2087.0,90.0,594.0,1322.0,324.0,35.0,2009.0,33.0,52.0,63.5,37.0,2.0,1347.0,8012.0,4006.0,162.0,42.0,4.0,1480.0,1341.0,90.6,26.0,36.0,0.0,50.0,41.0,0.0,0.0,0.0,0.0,318.0,48.0,31.0,60.8
Eduardo Camavinga,fr FRA,MF,Rennes,17,2002,35.0,28.0,2402.0,1.0,2.0,0.0,0.0,6.0,0.0,0.04,0.07,0.11,0.04,0.11,1.9,1.9,1.3,0.07,0.05,0.12,0.07,0.12,26.7,26.0,8.0,0.0,30.8,0.97,0.3,0.04,0.13,0.07,-0.9,-0.9,1447.0,1621.0,89.3,25971.0,5323.0,643.0,705.0,91.2,631.0,691.0,91.3,152.0,178.0,85.4,0.7,19.0,156.0,15.0,1.0,99.0,1585.0,36.0,30.0,3.0,214.0,30.0,4.0,0.0,0.0,0.0,0.0,1354.0,139.0,128.0,1433.0,93.0,63.0,6.0,6.0,0.0,15.0,39.0,19.0,44.0,1.65,32.0,0.0,2.0,3.0,6.0,4.0,0.15,2.0,0.0,0.0,2.0,0.0,0.0,111.0,70.0,46.0,51.0,14.0,20.0,64.0,31.3,44.0,628.0,180.0,28.7,178.0,330.0,120.0,38.0,3.0,0.0,35.0,20.0,20.0,0.0,1968.0,29.0,356.0,1362.0,437.0,36.0,1942.0,49.0,71.0,69.0,49.0,2.0,1411.0,7920.0,4569.0,176.0,64.0,8.0,1661.0,1513.0,91.1,44.0,38.0,0.0,56.0,53.0,0.0,0.0,0.0,0.0,208.0,28.0,30.0,48.3
Pierrick Capelle,fr FRA,"MF,DF",Angers,33,1987,35.0,24.0,2053.0,3.0,3.0,0.0,0.0,2.0,0.0,0.13,0.13,0.26,0.13,0.26,3.6,3.6,1.3,0.16,0.06,0.22,0.16,0.22,22.8,29.0,5.0,1.0,17.2,1.27,0.22,0.1,0.6,0.13,-0.6,-0.6,966.0,1176.0,82.1,16297.0,4862.0,487.0,544.0,89.5,367.0,425.0,86.4,94.0,151.0,62.3,1.7,18.0,55.0,10.0,4.0,77.0,1096.0,80.0,13.0,3.0,215.0,23.0,24.0,9.0,3.0,3.0,1.0,832.0,186.0,158.0,921.0,124.0,38.0,56.0,7.0,1.0,9.0,32.0,36.0,52.0,2.28,39.0,3.0,5.0,1.0,1.0,4.0,0.18,2.0,2.0,0.0,0.0,0.0,0.0,57.0,32.0,24.0,22.0,11.0,23.0,80.0,28.8,57.0,486.0,134.0,27.6,154.0,232.0,100.0,32.0,1.0,0.0,31.0,39.0,39.0,0.0,1471.0,57.0,348.0,840.0,379.0,36.0,1391.0,26.0,49.0,53.1,30.0,0.0,958.0,4671.0,2191.0,89.0,35.0,1.0,1146.0,978.0,85.3,37.0,36.0,0.0,31.0,18.0,4.0,0.0,1.0,0.0,214.0,40.0,50.0,44.4
Maxence Caqueret,fr FRA,MF,Lyon,20,2000,29.0,19.0,1761.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.05,0.05,0.0,0.05,0.7,0.7,1.9,0.04,0.1,0.13,0.04,0.13,19.6,9.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.08,-0.7,-0.7,940.0,1085.0,86.6,16760.0,5641.0,433.0,488.0,88.7,372.0,419.0,88.8,113.0,137.0,82.5,-0.9,17.0,107.0,32.0,2.0,148.0,1067.0,18.0,8.0,2.0,190.0,20.0,12.0,1.0,0.0,0.0,0.0,886.0,100.0,99.0,164.0,874.0,26.0,2.0,8.0,7.0,7.0,29.0,25.0,47.0,2.4,40.0,0.0,2.0,2.0,2.0,3.0,0.15,2.0,0.0,0.0,0.0,1.0,0.0,83.0,59.0,22.0,45.0,16.0,27.0,95.0,28.4,68.0,558.0,162.0,29.0,129.0,303.0,126.0,43.0,3.0,0.0,40.0,30.0,11.0,0.0,1331.0,27.0,224.0,819.0,365.0,31.0,1316.0,35.0,50.0,70.0,39.0,3.0,916.0,4253.0,2047.0,94.0,25.0,4.0,1030.0,948.0,92.0,22.0,40.0,1.0,31.0,26.0,0.0,0.0,0.0,0.0,178.0,15.0,12.0,55.6
Irvin Cardona,fr FRA,"FW,MF",Brest,22,1997,36.0,22.0,2029.0,7.0,1.0,0.0,0.0,2.0,0.0,0.31,0.04,0.35,0.31,0.35,7.6,7.6,1.9,0.34,0.08,0.42,0.34,0.42,22.5,56.0,20.0,1.0,35.7,2.48,0.89,0.13,0.35,0.14,-0.6,-0.6,340.0,494.0,68.8,5564.0,1161.0,187.0,247.0,75.7,103.0,144.0,71.5,32.0,59.0,54.2,-0.9,21.0,21.0,16.0,8.0,31.0,445.0,49.0,1.0,1.0,99.0,23.0,36.0,1.0,0.0,1.0,0.0,285.0,118.0,91.0,60.0,372.0,36.0,4.0,7.0,2.0,18.0,17.0,20.0,46.0,2.04,35.0,2.0,3.0,4.0,2.0,3.0,0.13,1.0,0.0,1.0,0.0,1.0,0.0,9.0,4.0,5.0,2.0,2.0,4.0,25.0,16.0,21.0,315.0,94.0,29.8,35.0,153.0,127.0,18.0,5.0,0.0,13.0,9.0,26.0,1.0,747.0,30.0,84.0,287.0,416.0,124.0,697.0,11.0,29.0,37.9,13.0,0.0,432.0,2229.0,1273.0,71.0,13.0,19.0,943.0,545.0,57.8,71.0,23.0,0.0,18.0,15.0,17.0,1.0,0.0,0.0,73.0,24.0,33.0,42.1
Lionel Carole,fr FRA,DF,Strasbourg,29,1991,27.0,14.0,1342.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07,0.1,0.1,1.2,0.01,0.08,0.09,0.01,0.09,14.9,3.0,1.0,0.0,33.3,0.2,0.07,0.0,0.0,0.04,-0.1,-0.1,705.0,911.0,77.4,14857.0,6121.0,239.0,276.0,86.6,331.0,397.0,83.4,130.0,216.0,60.2,-0.2,11.0,56.0,12.0,6.0,66.0,755.0,156.0,24.0,1.0,98.0,35.0,35.0,0.0,0.0,0.0,0.0,519.0,156.0,236.0,648.0,80.0,31.0,132.0,1.0,1.0,18.0,24.0,21.0,21.0,1.41,18.0,3.0,0.0,0.0,0.0,4.0,0.27,4.0,0.0,0.0,0.0,0.0,0.0,42.0,26.0,25.0,13.0,4.0,17.0,33.0,51.5,16.0,179.0,61.0,34.1,86.0,68.0,25.0,19.0,2.0,0.0,17.0,32.0,48.0,0.0,1067.0,57.0,371.0,568.0,205.0,9.0,920.0,5.0,12.0,41.7,5.0,0.0,618.0,3574.0,2008.0,67.0,22.0,2.0,655.0,615.0,93.9,11.0,9.0,0.0,17.0,18.0,1.0,0.0,0.0,0.0,151.0,28.0,7.0,80.0
Moreto Cassamã,gw GNB,MF,Reims,22,1998,29.0,26.0,2031.0,1.0,1.0,0.0,0.0,8.0,3.0,0.04,0.04,0.09,0.04,0.09,0.3,0.3,0.8,0.01,0.04,0.05,0.01,0.05,22.6,11.0,2.0,0.0,18.2,0.49,0.09,0.09,0.5,0.03,0.7,0.7,1215.0,1392.0,87.3,27809.0,5961.0,334.0,368.0,90.8,591.0,630.0,93.8,284.0,379.0,74.9,0.2,15.0,103.0,5.0,1.0,100.0,1335.0,57.0,51.0,4.0,176.0,78.0,6.0,6.0,1.0,5.0,0.0,1060.0,141.0,191.0,103.0,1263.0,19.0,0.0,4.0,3.0,40.0,28.0,9.0,34.0,1.51,26.0,6.0,2.0,0.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,50.0,37.0,22.0,26.0,2.0,16.0,41.0,39.0,25.0,309.0,104.0,33.7,121.0,155.0,33.0,27.0,10.0,1.0,17.0,40.0,26.0,1.0,1590.0,75.0,548.0,1002.0,150.0,3.0,1541.0,22.0,27.0,81.5,23.0,1.0,1165.0,5573.0,2552.0,74.0,16.0,0.0,1197.0,1146.0,95.7,18.0,20.0,0.0,30.0,28.0,0.0,0.0,0.0,0.0,226.0,5.0,15.0,25.0
